NH1943,2.7862114233
NH1944,2.76395920773
NH1945,2.76503256376
NH1946,2.79429951187
NH1947,2.79518504912
NH1948,2.64758702169
NH1949,2.81935317281
NH1950,2.87906180925
NH1951,2.83039826882
NH1952,2.86773177422
NH1953,2.88422798772
NH1954,2.869727907
NH1954,2.84530026124
NH1955,2.76566879885
NH1956,2.80272512595
NH1957,2.79677292205
NH1958,2.80531969473
NH1959,2.70130651883
NH1960,2.76478931669
NH1961,2.63403702844
NH1962,2.77803944514
NH1963,2.69039776875
NH1964,2.80794679122
NH1965,2.79984790455
NH1966,2.77093703578
NH1967,2.74508324725
NH1968,2.77423196763
NH1969,2.76246274167
NH1970,2.7695440902
NH1971,2.72399164721
NH1972,2.70732792503
NH1973,2.64374086913
NH1974,2.70915879465
NH1975,2.71337747076
NH1976,2.72088255634
NH1977,2.70188412494
NH1978,2.70352035265
NH1979,2.79164391743
NH1980,2.82549860105
NH1981,2.80497325683
NH1983,2.77951519089
NH1984,2.80674000218
NH1985,2.80960956912
NH1986,2.81240898108
NH1987,2.77991448913
NH1988,2.80534745174
NH1989,2.80226275465
NH1990,2.82192377566
NH1991,2.77190901188
NH1992,2.79384186107
NH0016,2.66939410089
NH0017,2.68267102464
NH0018,2.73850838546
NH0019,2.66316513048
NH0177,2.64105897113
NH0178,2.68937085768
NH0179,2.67744133389
NH0180,2.70481028268
NH0181,2.66021013552
NH0182,2.7055144188
NH0183,2.68126395702
NH0184,2.62643504866
NH0185,2.7445472814
NH0186,2.6671794372
NH0187,2.71900908146
NH0188,2.70549829273
NH0189,2.681507847
NH0190,2.71753533258
NH0191,2.73138330907
NH0192,2.61746612334
NH0193,2.74685090902
NH0194,2.68983640625
NH0195,2.67043137018
NH0196,2.62410227172
NH0197,2.68913875475
NH0198,2.73994843332
NH0199,2.70060074139
NH0200,2.70355064759
NH0201,2.69060704695
NH0203,2.67904631189
NH0205,2.60547923907
NH0209,2.74792646582
NH0213,2.64121796949
NH0220,2.63844206931
NH0221,2.67722717544
NH0222,2.71409969086
NH0226,2.73044702597
NH0227,2.64770033061
NH0228,2.70047019921
NH0229,2.65172451791
NH0230,2.69949479342
NH0231,2.68727752673
NH0241,2.72917398776
NH0242,2.65410716192
NH0243,2.70082159899
NH0244,2.70683708406
NH0245,2.64177690108
NH0246,2.72764855606
NH0247,2.72673240612
NH0248,2.62277063336
NH0249,2.68138190367
NH0250,2.74106703349
NH0251,2.62880405736
NH0252,2.72089034086
NH0253,2.73254922827
NH0254,2.68216195245
NH0255,2.69385703604
NH0256,2.70603502012
NH0257,2.66509067126
NH0258,2.69039680659
NH0259,2.6324315563
NH0260,2.68885250069
NH0261,2.70265998932
NH0262,2.65768688517
NH0263,2.45753900501
